Category,sub-category,Type,Fit,Material,Pattern,Season,Style,Occasion,Body Type Suitability,Neckline,Apparel
1,3,3,36,14,12,3,34,19,0,2,0
1,3,3,36,14,12,3,34,19,0,20,0
1,3,3,36,14,12,3,34,19,0,19,0
1,3,3,36,14,12,3,34,19,0,40,0
1,3,3,36,14,12,3,34,19,0,3,0
1,3,85,32,7,33,0,13,3,12,32,0
1,3,85,32,7,33,0,13,3,12,40,0
1,3,85,32,7,33,0,13,3,12,3,0
1,3,85,32,7,33,0,13,3,12,19,0
1,3,85,32,7,33,0,13,3,7,32,0
1,3,85,32,7,33,0,13,3,7,40,0
1,3,85,32,7,33,0,13,3,7,3,0
1,3,85,32,7,33,0,13,3,7,19,0
1,3,85,32,7,33,0,13,3,8,32,0
1,3,85,32,7,33,0,13,3,8,40,0
1,3,85,32,7,33,0,13,3,8,3,0
1,3,85,32,7,33,0,13,3,8,19,0
1,3,85,32,7,33,0,13,3,9,32,0
1,3,85,32,7,33,0,13,3,9,40,0
1,3,85,32,7,33,0,13,3,9,3,0
1,3,85,32,7,33,0,13,3,9,19,0
1,3,85,32,7,33,0,13,3,0,32,0
1,3,85,32,7,33,0,13,3,0,40,0
1,3,85,32,7,33,0,13,3,0,3,0
1,3,85,32,7,33,0,13,3,0,19,0
1,3,85,32,7,33,0,13,3,3,32,0
1,3,85,32,7,33,0,13,3,3,40,0
1,3,85,32,7,33,0,13,3,3,3,0
1,3,85,32,7,33,0,13,3,3,19,0
1,3,85,32,7,33,1,13,3,12,32,0
1,3,85,32,7,33,1,13,3,12,40,0
1,3,85,32,7,33,1,13,3,12,3,0
1,3,85,32,7,33,1,13,3,12,19,0
1,3,85,32,7,33,1,13,3,7,32,0
1,3,85,32,7,33,1,13,3,7,40,0
1,3,85,32,7,33,1,13,3,7,3,0
1,3,85,32,7,33,1,13,3,7,19,0
1,3,85,32,7,33,1,13,3,8,32,0
1,3,85,32,7,33,1,13,3,8,40,0
1,3,85,32,7,33,1,13,3,8,3,0
1,3,85,32,7,33,1,13,3,8,19,0
1,3,85,32,7,33,1,13,3,9,32,0
1,3,85,32,7,33,1,13,3,9,40,0
1,3,85,32,7,33,1,13,3,9,3,0
1,3,85,32,7,33,1,13,3,9,19,0
1,3,85,32,7,33,1,13,3,0,32,0
1,3,85,32,7,33,1,13,3,0,40,0
1,3,85,32,7,33,1,13,3,0,3,0
1,3,85,32,7,33,1,13,3,0,19,0
1,3,85,32,7,33,1,13,3,3,32,0
1,3,85,32,7,33,1,13,3,3,40,0
1,3,85,32,7,33,1,13,3,3,3,0
1,3,85,32,7,33,1,13,3,3,19,0
1,3,85,32,7,33,3,13,3,12,32,0
1,3,85,32,7,33,3,13,3,12,40,0
1,3,85,32,7,33,3,13,3,12,3,0
1,3,85,32,7,33,3,13,3,12,19,0
1,3,85,32,7,33,3,13,3,7,32,0
1,3,85,32,7,33,3,13,3,7,40,0
1,3,85,32,7,33,3,13,3,7,3,0
1,3,85,32,7,33,3,13,3,7,19,0
1,3,85,32,7,33,3,13,3,8,32,0
1,3,85,32,7,33,3,13,3,8,40,0
1,3,85,32,7,33,3,13,3,8,3,0
1,3,85,32,7,33,3,13,3,8,19,0
1,3,85,32,7,33,3,13,3,9,32,0
1,3,85,32,7,33,3,13,3,9,40,0
1,3,85,32,7,33,3,13,3,9,3,0
1,3,85,32,7,33,3,13,3,9,19,0
1,3,85,32,7,33,3,13,3,0,32,0
1,3,85,32,7,33,3,13,3,0,40,0
1,3,85,32,7,33,3,13,3,0,3,0
1,3,85,32,7,33,3,13,3,0,19,0
1,3,85,32,7,33,3,13,3,3,32,0
1,3,85,32,7,33,3,13,3,3,40,0
1,3,85,32,7,33,3,13,3,3,3,0
1,3,85,32,7,33,3,13,3,3,19,0
1,3,104,36,38,12,0,34,30,4,32,0
1,3,104,36,38,12,0,34,30,4,40,0
1,3,104,36,38,12,0,34,30,4,3,0
1,3,104,36,38,12,0,34,30,0,32,0
1,3,104,36,38,12,0,34,30,0,40,0
1,3,104,36,38,12,0,34,30,0,3,0
1,3,104,36,38,12,1,34,30,4,32,0
1,3,104,36,38,12,1,34,30,4,40,0
1,3,104,36,38,12,1,34,30,4,3,0
1,3,104,36,38,12,1,34,30,0,32,0
1,3,104,36,38,12,1,34,30,0,40,0
1,3,104,36,38,12,1,34,30,0,3,0
1,3,104,36,38,12,3,34,30,4,32,0
1,3,104,36,38,12,3,34,30,4,40,0
1,3,104,36,38,12,3,34,30,4,3,0
1,3,104,36,38,12,3,34,30,0,32,0
1,3,104,36,38,12,3,34,30,0,40,0
1,3,104,36,38,12,3,34,30,0,3,0
1,17,128,33,7,38,0,7,5,12,47,3
1,17,128,33,7,38,0,7,5,7,47,3
1,17,128,33,7,38,0,7,5,8,47,3
1,17,128,33,7,38,0,7,5,9,47,3
1,17,128,33,7,38,0,7,5,0,47,3
1,17,128,33,7,38,0,7,5,3,47,3
1,17,128,33,7,38,1,7,5,12,47,3
1,17,128,33,7,38,1,7,5,7,47,3
1,17,128,33,7,38,1,7,5,8,47,3
1,17,128,33,7,38,1,7,5,9,47,3
1,17,128,33,7,38,1,7,5,0,47,3
1,17,128,33,7,38,1,7,5,3,47,3
1,17,128,33,7,38,3,7,5,12,47,3
1,17,128,33,7,38,3,7,5,7,47,3
1,17,128,33,7,38,3,7,5,8,47,3
1,17,128,33,7,38,3,7,5,9,47,3
1,17,128,33,7,38,3,7,5,0,47,3
1,17,128,33,7,38,3,7,5,3,47,3
1,17,10,33,38,38,0,7,31,12,3,3
1,17,10,33,38,38,0,7,31,12,5,3
1,17,10,33,38,38,0,7,31,7,3,3
1,17,10,33,38,38,0,7,31,7,5,3
1,17,10,33,38,38,0,7,31,8,3,3
1,17,10,33,38,38,0,7,31,8,5,3
1,17,10,33,38,38,0,7,31,9,3,3
1,17,10,33,38,38,0,7,31,9,5,3
1,17,10,33,38,38,0,7,31,0,3,3
1,17,10,33,38,38,0,7,31,0,5,3
1,17,10,33,38,38,0,7,31,3,3,3
1,17,10,33,38,38,0,7,31,3,5,3
1,17,10,33,38,38,1,7,31,12,3,3
1,17,10,33,38,38,1,7,31,12,5,3
1,17,10,33,38,38,1,7,31,7,3,3
1,17,10,33,38,38,1,7,31,7,5,3
1,17,10,33,38,38,1,7,31,8,3,3
1,17,10,33,38,38,1,7,31,8,5,3
1,17,10,33,38,38,1,7,31,9,3,3
1,17,10,33,38,38,1,7,31,9,5,3
1,17,10,33,38,38,1,7,31,0,3,3
1,17,10,33,38,38,1,7,31,0,5,3
1,17,10,33,38,38,1,7,31,3,3,3
1,17,10,33,38,38,1,7,31,3,5,3
1,17,10,33,38,38,3,7,31,12,3,3
1,17,10,33,38,38,3,7,31,12,5,3
1,17,10,33,38,38,3,7,31,7,3,3
1,17,10,33,38,38,3,7,31,7,5,3
1,17,10,33,38,38,3,7,31,8,3,3
1,17,10,33,38,38,3,7,31,8,5,3
1,17,10,33,38,38,3,7,31,9,3,3
1,17,10,33,38,38,3,7,31,9,5,3
1,17,10,33,38,38,3,7,31,0,3,3
1,17,10,33,38,38,3,7,31,0,5,3
1,17,10,33,38,38,3,7,31,3,3,3
1,17,10,33,38,38,3,7,31,3,5,3
1,17,108,33,7,6,0,7,31,12,6,3
1,17,108,33,7,6,0,7,31,7,6,3
1,17,108,33,7,6,0,7,31,8,6,3
1,17,108,33,7,6,0,7,31,9,6,3
1,17,108,33,7,6,0,7,31,0,6,3
1,17,108,33,7,6,0,7,31,3,6,3
1,17,108,33,7,6,1,7,31,12,6,3
1,17,108,33,7,6,1,7,31,7,6,3
1,17,108,33,7,6,1,7,31,8,6,3
1,17,108,33,7,6,1,7,31,9,6,3
1,17,108,33,7,6,1,7,31,0,6,3
1,17,108,33,7,6,1,7,31,3,6,3
1,17,108,33,7,6,3,7,31,12,6,3
1,17,108,33,7,6,3,7,31,7,6,3
1,17,108,33,7,6,3,7,31,8,6,3
1,17,108,33,7,6,3,7,31,9,6,3
1,17,108,33,7,6,3,7,31,0,6,3
1,17,108,33,7,6,3,7,31,3,6,3
1,17,40,39,7,38,0,7,19,12,40,0
1,17,40,39,7,38,0,7,19,12,24,0
1,17,40,39,7,38,0,7,19,7,40,0
1,17,40,39,7,38,0,7,19,7,24,0
1,17,40,39,7,38,0,7,19,8,40,0
1,17,40,39,7,38,0,7,19,8,24,0
1,17,40,39,7,38,0,7,19,9,40,0
1,17,40,39,7,38,0,7,19,9,24,0
1,17,40,39,7,38,0,7,19,0,40,0
1,17,40,39,7,38,0,7,19,0,24,0
1,17,40,39,7,38,0,7,19,3,40,0
1,17,40,39,7,38,0,7,19,3,24,0
1,17,40,39,7,38,1,7,19,12,40,0
1,17,40,39,7,38,1,7,19,12,24,0
1,17,40,39,7,38,1,7,19,7,40,0
1,17,40,39,7,38,1,7,19,7,24,0
1,17,40,39,7,38,1,7,19,8,40,0
1,17,40,39,7,38,1,7,19,8,24,0
1,17,40,39,7,38,1,7,19,9,40,0
1,17,40,39,7,38,1,7,19,9,24,0
1,17,40,39,7,38,1,7,19,0,40,0
1,17,40,39,7,38,1,7,19,0,24,0
1,17,40,39,7,38,1,7,19,3,40,0
1,17,40,39,7,38,1,7,19,3,24,0
1,17,40,39,7,38,3,7,19,12,40,0
1,17,40,39,7,38,3,7,19,12,24,0
1,17,40,39,7,38,3,7,19,7,40,0
1,17,40,39,7,38,3,7,19,7,24,0
1,17,40,39,7,38,3,7,19,8,40,0
1,17,40,39,7,38,3,7,19,8,24,0
1,17,40,39,7,38,3,7,19,9,40,0
1,17,40,39,7,38,3,7,19,9,24,0
1,17,40,39,7,38,3,7,19,0,40,0
1,17,40,39,7,38,3,7,19,0,24,0
1,17,40,39,7,38,3,7,19,3,40,0
1,17,40,39,7,38,3,7,19,3,24,0
1,17,113,0,10,38,0,7,31,4,0,1
1,17,113,0,10,38,0,7,31,0,0,1
1,17,113,0,10,38,1,7,31,4,0,1
1,17,113,0,10,38,1,7,31,0,0,1
1,17,113,0,10,38,3,7,31,4,0,1
1,17,113,0,10,38,3,7,31,0,0,1
1,17,59,37,10,38,0,7,5,12,17,1
1,17,59,37,10,38,0,7,5,7,17,1
1,17,59,37,10,38,0,7,5,8,17,1
1,17,59,37,10,38,0,7,5,9,17,1
1,17,59,37,10,38,0,7,5,0,17,1
1,17,59,37,10,38,0,7,5,3,17,1
1,17,59,37,10,38,1,7,5,12,17,1
1,17,59,37,10,38,1,7,5,7,17,1
1,17,59,37,10,38,1,7,5,8,17,1
1,17,59,37,10,38,1,7,5,9,17,1
1,17,59,37,10,38,1,7,5,0,17,1
1,17,59,37,10,38,1,7,5,3,17,1
1,17,59,37,10,38,3,7,5,12,17,1
1,17,59,37,10,38,3,7,5,7,17,1
1,17,59,37,10,38,3,7,5,8,17,1
1,17,59,37,10,38,3,7,5,9,17,1
1,17,59,37,10,38,3,7,5,0,17,1
1,17,59,37,10,38,3,7,5,3,17,1
1,0,42,14,7,38,0,7,31,9,35,2
1,0,42,14,7,38,0,7,31,7,35,2
1,0,81,34,50,38,3,7,3,12,35,2
1,0,81,34,50,38,3,7,3,7,35,2
1,0,81,34,50,38,3,7,3,8,35,2
1,0,81,34,50,38,3,7,3,9,35,2
1,0,81,34,50,38,3,7,3,0,35,2
1,0,81,34,50,38,3,7,3,3,35,2
1,0,30,11,32,38,2,35,19,8,7,2
1,0,71,25,50,38,3,18,9,0,35,2
1,0,91,14,7,38,2,17,19,7,33,2
1,0,77,14,18,38,3,14,3,9,2,2
1,0,36,34,10,38,0,7,3,12,38,2
1,0,36,34,10,38,0,7,3,7,38,2
1,0,36,34,10,38,0,7,3,8,38,2
1,0,36,34,10,38,0,7,3,9,38,2
1,0,36,34,10,38,0,7,3,0,38,2
1,0,36,34,10,38,0,7,3,3,38,2
1,0,36,34,10,38,1,7,3,12,38,2
1,0,36,34,10,38,1,7,3,7,38,2
1,0,36,34,10,38,1,7,3,8,38,2
1,0,36,34,10,38,1,7,3,9,38,2
1,0,36,34,10,38,1,7,3,0,38,2
1,0,36,34,10,38,1,7,3,3,38,2
1,0,36,34,10,38,3,7,3,12,38,2
1,0,36,34,10,38,3,7,3,7,38,2
1,0,36,34,10,38,3,7,3,8,38,2
1,0,36,34,10,38,3,7,3,9,38,2
1,0,36,34,10,38,3,7,3,0,38,2
1,0,36,34,10,38,3,7,3,3,38,2
1,13,117,44,32,38,0,3,12,12,31,3
1,13,117,44,32,38,0,3,12,12,16,3
1,13,117,44,32,38,0,3,12,7,31,3
1,13,117,44,32,38,0,3,12,7,16,3
1,13,117,44,32,38,0,3,12,8,31,3
1,13,117,44,32,38,0,3,12,8,16,3
1,13,117,44,32,38,0,3,12,9,31,3
1,13,117,44,32,38,0,3,12,9,16,3
1,13,117,44,32,38,0,3,12,0,31,3
1,13,117,44,32,38,0,3,12,0,16,3
1,13,117,44,32,38,0,3,12,3,31,3
1,13,117,44,32,38,0,3,12,3,16,3
1,13,117,44,32,38,1,3,12,12,31,3
1,13,117,44,32,38,1,3,12,12,16,3
1,13,117,44,32,38,1,3,12,7,31,3
1,13,117,44,32,38,1,3,12,7,16,3
1,13,117,44,32,38,1,3,12,8,31,3
1,13,117,44,32,38,1,3,12,8,16,3
1,13,117,44,32,38,1,3,12,9,31,3
1,13,117,44,32,38,1,3,12,9,16,3
1,13,117,44,32,38,1,3,12,0,31,3
1,13,117,44,32,38,1,3,12,0,16,3
1,13,117,44,32,38,1,3,12,3,31,3
1,13,117,44,32,38,1,3,12,3,16,3
1,13,117,44,32,38,3,3,12,12,31,3
1,13,117,44,32,38,3,3,12,12,16,3
1,13,117,44,32,38,3,3,12,7,31,3
1,13,117,44,32,38,3,3,12,7,16,3
1,13,117,44,32,38,3,3,12,8,31,3
1,13,117,44,32,38,3,3,12,8,16,3
1,13,117,44,32,38,3,3,12,9,31,3
1,13,117,44,32,38,3,3,12,9,16,3
1,13,117,44,32,38,3,3,12,0,31,3
1,13,117,44,32,38,3,3,12,0,16,3
1,13,117,44,32,38,3,3,12,3,31,3
1,13,117,44,32,38,3,3,12,3,16,3
1,13,129,26,7,38,1,7,12,12,31,3
1,13,129,26,7,38,1,7,12,7,31,3
1,13,129,26,7,38,1,7,12,8,31,3
1,13,129,26,7,38,1,7,12,9,31,3
1,13,129,26,7,38,1,7,12,0,31,3
1,13,129,26,7,38,1,7,12,3,31,3
1,13,124,35,32,38,0,7,12,12,47,1
1,13,124,35,32,38,0,7,12,7,47,1
1,13,124,35,32,38,0,7,12,8,47,1
1,13,124,35,32,38,0,7,12,9,47,1
1,13,124,35,32,38,0,7,12,0,47,1
1,13,124,35,32,38,0,7,12,3,47,1
1,13,124,35,32,38,1,7,12,12,47,1
1,13,124,35,32,38,1,7,12,7,47,1
1,13,124,35,32,38,1,7,12,8,47,1
1,13,124,35,32,38,1,7,12,9,47,1
1,13,124,35,32,38,1,7,12,0,47,1
1,13,124,35,32,38,1,7,12,3,47,1
1,13,124,35,32,38,3,7,12,12,47,1
1,13,124,35,32,38,3,7,12,7,47,1
1,13,124,35,32,38,3,7,12,8,47,1
1,13,124,35,32,38,3,7,12,9,47,1
1,13,124,35,32,38,3,7,12,0,47,1
1,13,124,35,32,38,3,7,12,3,47,1
1,13,121,10,27,38,0,3,12,12,12,1
1,13,121,10,27,38,0,3,12,7,12,1
1,13,121,10,27,38,0,3,12,8,12,1
1,13,121,10,27,38,0,3,12,9,12,1
1,13,121,10,27,38,0,3,12,0,12,1
1,13,121,10,27,38,0,3,12,3,12,1
1,13,121,10,27,38,1,3,12,12,12,1
1,13,121,10,27,38,1,3,12,7,12,1
1,13,121,10,27,38,1,3,12,8,12,1
1,13,121,10,27,38,1,3,12,9,12,1
1,13,121,10,27,38,1,3,12,0,12,1
1,13,121,10,27,38,1,3,12,3,12,1
1,13,121,10,27,38,3,3,12,12,12,1
1,13,121,10,27,38,3,3,12,7,12,1
1,13,121,10,27,38,3,3,12,8,12,1
1,13,121,10,27,38,3,3,12,9,12,1
1,13,121,10,27,38,3,3,12,0,12,1
1,13,121,10,27,38,3,3,12,3,12,1
1,13,120,14,27,38,3,3,18,12,18,3
1,13,120,14,27,38,3,3,18,7,18,3
1,13,120,14,27,38,3,3,18,8,18,3
1,13,120,14,27,38,3,3,18,9,18,3
1,13,120,14,27,38,3,3,18,0,18,3
1,13,120,14,27,38,3,3,18,3,18,3
1,13,119,34,7,38,3,3,12,12,50,3
1,13,119,34,7,38,3,3,12,7,50,3
1,13,119,34,7,38,3,3,12,8,50,3
1,13,119,34,7,38,3,3,12,9,50,3
1,13,119,34,7,38,3,3,12,0,50,3
1,13,119,34,7,38,3,3,12,3,50,3
1,13,123,14,32,38,1,3,27,12,10,1
1,13,123,14,32,38,1,3,27,7,10,1
1,13,123,14,32,38,1,3,27,8,10,1
1,13,123,14,32,38,1,3,27,9,10,1
1,13,123,14,32,38,1,3,27,0,10,1
1,13,123,14,32,38,1,3,27,3,10,1
0,14,110,33,50,38,0,18,2,1,25,0
0,14,110,33,50,38,0,18,2,6,25,0
0,14,110,33,50,38,0,18,2,2,25,0
0,14,110,33,50,38,0,18,2,12,25,0
0,14,110,33,50,38,1,18,2,1,25,0
0,14,110,33,50,38,1,18,2,6,25,0
0,14,110,33,50,38,1,18,2,2,25,0
0,14,110,33,50,38,1,18,2,12,25,0
0,14,110,33,50,38,3,18,2,1,25,0
0,14,110,33,50,38,3,18,2,6,25,0
0,14,110,33,50,38,3,18,2,2,25,0
0,14,110,33,50,38,3,18,2,12,25,0
0,14,110,9,50,38,0,18,2,1,25,0
0,14,110,9,50,38,0,18,2,6,25,0
0,14,110,9,50,38,0,18,2,2,25,0
0,14,110,9,50,38,0,18,2,12,25,0
0,14,110,9,50,38,1,18,2,1,25,0
0,14,110,9,50,38,1,18,2,6,25,0
0,14,110,9,50,38,1,18,2,2,25,0
0,14,110,9,50,38,1,18,2,12,25,0
0,14,110,9,50,38,3,18,2,1,25,0
0,14,110,9,50,38,3,18,2,6,25,0
0,14,110,9,50,38,3,18,2,2,25,0
0,14,110,9,50,38,3,18,2,12,25,0
0,14,39,33,50,38,3,18,23,12,36,0
0,14,39,9,50,38,3,18,23,12,36,0
0,14,9,33,7,38,2,7,3,1,25,2
0,14,9,33,7,38,2,7,3,6,25,2
0,14,9,33,7,38,2,7,3,2,25,2
0,14,9,33,7,38,2,7,3,12,25,2
0,14,9,33,7,38,0,7,3,1,25,2
0,14,9,33,7,38,0,7,3,6,25,2
0,14,9,33,7,38,0,7,3,2,25,2
0,14,9,33,7,38,0,7,3,12,25,2
0,14,9,9,7,38,2,7,3,1,25,2
0,14,9,9,7,38,2,7,3,6,25,2
0,14,9,9,7,38,2,7,3,2,25,2
0,14,9,9,7,38,2,7,3,12,25,2
0,14,9,9,7,38,0,7,3,1,25,2
0,14,9,9,7,38,0,7,3,6,25,2
0,14,9,9,7,38,0,7,3,2,25,2
0,14,9,9,7,38,0,7,3,12,25,2
1,2,1,18,7,38,2,7,6,12,47,0
1,2,1,18,7,38,2,7,6,12,3,0
1,2,1,18,7,38,2,7,6,7,47,0
1,2,1,18,7,38,2,7,6,7,3,0
1,2,1,18,7,38,2,7,6,8,47,0
1,2,1,18,7,38,2,7,6,8,3,0
1,2,1,18,7,38,2,7,6,9,47,0
1,2,1,18,7,38,2,7,6,9,3,0
1,2,1,18,7,38,2,7,6,0,47,0
1,2,1,18,7,38,2,7,6,0,3,0
1,2,1,18,7,38,2,7,6,3,47,0
1,2,1,18,7,38,2,7,6,3,3,0
1,2,1,18,7,38,0,7,6,12,47,0
1,2,1,18,7,38,0,7,6,12,3,0
1,2,1,18,7,38,0,7,6,7,47,0
1,2,1,18,7,38,0,7,6,7,3,0
1,2,1,18,7,38,0,7,6,8,47,0
1,2,1,18,7,38,0,7,6,8,3,0
1,2,1,18,7,38,0,7,6,9,47,0
1,2,1,18,7,38,0,7,6,9,3,0
1,2,1,18,7,38,0,7,6,0,47,0
1,2,1,18,7,38,0,7,6,0,3,0
1,2,1,18,7,38,0,7,6,3,47,0
1,2,1,18,7,38,0,7,6,3,3,0
1,2,107,41,19,38,2,7,6,12,8,0
1,2,107,41,19,38,2,7,6,7,8,0
1,2,107,41,19,38,2,7,6,8,8,0
1,2,107,41,19,38,2,7,6,9,8,0
1,2,107,41,19,38,2,7,6,0,8,0
1,2,107,41,19,38,2,7,6,3,8,0
1,2,139,8,16,38,0,7,6,12,43,0
1,2,139,8,16,38,0,7,6,7,43,0
1,2,139,8,16,38,0,7,6,8,43,0
1,2,139,8,16,38,0,7,6,9,43,0
1,2,139,8,16,38,0,7,6,0,43,0
1,2,139,8,16,38,0,7,6,3,43,0
1,2,139,8,16,38,1,7,6,12,43,0
1,2,139,8,16,38,1,7,6,7,43,0
1,2,139,8,16,38,1,7,6,8,43,0
1,2,139,8,16,38,1,7,6,9,43,0
1,2,139,8,16,38,1,7,6,0,43,0
1,2,139,8,16,38,1,7,6,3,43,0
1,2,139,8,16,38,3,7,6,12,43,0
1,2,139,8,16,38,3,7,6,7,43,0
1,2,139,8,16,38,3,7,6,8,43,0
1,2,139,8,16,38,3,7,6,9,43,0
1,2,139,8,16,38,3,7,6,0,43,0
1,2,139,8,16,38,3,7,6,3,43,0
1,2,105,3,50,38,3,18,16,7,33,0
1,2,73,24,5,38,2,7,1,3,13,0
1,2,12,42,41,38,0,22,15,8,24,0
1,2,12,42,41,38,1,22,15,8,24,0
1,2,12,42,41,38,3,22,15,8,24,0
1,2,109,7,10,39,2,7,6,12,47,0
1,2,109,7,10,39,2,7,6,7,47,0
1,2,109,7,10,39,2,7,6,8,47,0
1,2,109,7,10,39,2,7,6,9,47,0
1,2,109,7,10,39,2,7,6,0,47,0
1,2,109,7,10,39,2,7,6,3,47,0
1,2,90,19,35,38,0,18,19,7,39,0
1,2,90,19,35,38,1,18,19,7,39,0
1,2,90,19,35,38,3,18,19,7,39,0
1,2,61,30,32,38,0,7,19,12,42,0
1,2,61,30,32,38,0,7,19,7,42,0
1,2,61,30,32,38,0,7,19,8,42,0
1,2,61,30,32,38,0,7,19,9,42,0
1,2,61,30,32,38,0,7,19,0,42,0
1,2,61,30,32,38,0,7,19,3,42,0
1,2,61,30,32,38,1,7,19,12,42,0
1,2,61,30,32,38,1,7,19,7,42,0
1,2,61,30,32,38,1,7,19,8,42,0
1,2,61,30,32,38,1,7,19,9,42,0
1,2,61,30,32,38,1,7,19,0,42,0
1,2,61,30,32,38,1,7,19,3,42,0
1,2,61,30,32,38,3,7,19,12,42,0
1,2,61,30,32,38,3,7,19,7,42,0
1,2,61,30,32,38,3,7,19,8,42,0
1,2,61,30,32,38,3,7,19,9,42,0
1,2,61,30,32,38,3,7,19,0,42,0
1,2,61,30,32,38,3,7,19,3,42,0
1,3,100,46,7,12,0,34,3,12,32,0
1,3,100,46,7,12,0,34,3,12,3,0
1,3,100,46,7,12,0,34,3,12,6,0
1,3,100,46,7,12,0,34,3,12,19,0
1,3,100,46,7,12,0,34,3,12,1,0
1,3,100,46,7,12,0,34,3,12,2,0
1,3,100,46,7,12,0,34,3,12,20,0
1,3,100,46,7,12,0,34,3,12,45,0
1,3,100,46,7,12,0,34,3,7,32,0
1,3,100,46,7,12,0,34,3,7,3,0
1,3,100,46,7,12,0,34,3,7,6,0
1,3,100,46,7,12,0,34,3,7,19,0
1,3,100,46,7,12,0,34,3,7,1,0
1,3,100,46,7,12,0,34,3,7,2,0
1,3,100,46,7,12,0,34,3,7,20,0
1,3,100,46,7,12,0,34,3,7,45,0
1,3,100,46,7,12,0,34,3,8,32,0
1,3,100,46,7,12,0,34,3,8,3,0
1,3,100,46,7,12,0,34,3,8,6,0
1,3,100,46,7,12,0,34,3,8,19,0
1,3,100,46,7,12,0,34,3,8,1,0
1,3,100,46,7,12,0,34,3,8,2,0
1,3,100,46,7,12,0,34,3,8,20,0
1,3,100,46,7,12,0,34,3,8,45,0
1,3,100,46,7,12,0,34,3,9,32,0
1,3,100,46,7,12,0,34,3,9,3,0
1,3,100,46,7,12,0,34,3,9,6,0
1,3,100,46,7,12,0,34,3,9,19,0
1,3,100,46,7,12,0,34,3,9,1,0
1,3,100,46,7,12,0,34,3,9,2,0
1,3,100,46,7,12,0,34,3,9,20,0
1,3,100,46,7,12,0,34,3,9,45,0
1,3,100,46,7,12,0,34,3,0,32,0
1,3,100,46,7,12,0,34,3,0,3,0
1,3,100,46,7,12,0,34,3,0,6,0
1,3,100,46,7,12,0,34,3,0,19,0
1,3,100,46,7,12,0,34,3,0,1,0
1,3,100,46,7,12,0,34,3,0,2,0
1,3,100,46,7,12,0,34,3,0,20,0
1,3,100,46,7,12,0,34,3,0,45,0
1,3,100,46,7,12,0,34,3,3,32,0
1,3,100,46,7,12,0,34,3,3,3,0
1,3,100,46,7,12,0,34,3,3,6,0
1,3,100,46,7,12,0,34,3,3,19,0
1,3,100,46,7,12,0,34,3,3,1,0
1,3,100,46,7,12,0,34,3,3,2,0
1,3,100,46,7,12,0,34,3,3,20,0
1,3,100,46,7,12,0,34,3,3,45,0
1,3,100,46,7,12,1,34,3,12,32,0
1,3,100,46,7,12,1,34,3,12,3,0
1,3,100,46,7,12,1,34,3,12,6,0
1,3,100,46,7,12,1,34,3,12,19,0
1,3,100,46,7,12,1,34,3,12,1,0
1,3,100,46,7,12,1,34,3,12,2,0
1,3,100,46,7,12,1,34,3,12,20,0
1,3,100,46,7,12,1,34,3,12,45,0
1,3,100,46,7,12,1,34,3,7,32,0
1,3,100,46,7,12,1,34,3,7,3,0
1,3,100,46,7,12,1,34,3,7,6,0
1,3,100,46,7,12,1,34,3,7,19,0
1,3,100,46,7,12,1,34,3,7,1,0
1,3,100,46,7,12,1,34,3,7,2,0
1,3,100,46,7,12,1,34,3,7,20,0
1,3,100,46,7,12,1,34,3,7,45,0
1,3,100,46,7,12,1,34,3,8,32,0
1,3,100,46,7,12,1,34,3,8,3,0
1,3,100,46,7,12,1,34,3,8,6,0
1,3,100,46,7,12,1,34,3,8,19,0
1,3,100,46,7,12,1,34,3,8,1,0
1,3,100,46,7,12,1,34,3,8,2,0
1,3,100,46,7,12,1,34,3,8,20,0
1,3,100,46,7,12,1,34,3,8,45,0
1,3,100,46,7,12,1,34,3,9,32,0
1,3,100,46,7,12,1,34,3,9,3,0
1,3,100,46,7,12,1,34,3,9,6,0
1,3,100,46,7,12,1,34,3,9,19,0
1,3,100,46,7,12,1,34,3,9,1,0
1,3,100,46,7,12,1,34,3,9,2,0
1,3,100,46,7,12,1,34,3,9,20,0
1,3,100,46,7,12,1,34,3,9,45,0
1,3,100,46,7,12,1,34,3,0,32,0
1,3,100,46,7,12,1,34,3,0,3,0
1,3,100,46,7,12,1,34,3,0,6,0
1,3,100,46,7,12,1,34,3,0,19,0
1,3,100,46,7,12,1,34,3,0,1,0
1,3,100,46,7,12,1,34,3,0,2,0
1,3,100,46,7,12,1,34,3,0,20,0
1,3,100,46,7,12,1,34,3,0,45,0
1,3,100,46,7,12,1,34,3,3,32,0
1,3,100,46,7,12,1,34,3,3,3,0
1,3,100,46,7,12,1,34,3,3,6,0
1,3,100,46,7,12,1,34,3,3,19,0
1,3,100,46,7,12,1,34,3,3,1,0
1,3,100,46,7,12,1,34,3,3,2,0
1,3,100,46,7,12,1,34,3,3,20,0
1,3,100,46,7,12,1,34,3,3,45,0
1,3,100,46,7,12,3,34,3,12,32,0
1,3,100,46,7,12,3,34,3,12,3,0
1,3,100,46,7,12,3,34,3,12,6,0
1,3,100,46,7,12,3,34,3,12,19,0
1,3,100,46,7,12,3,34,3,12,1,0
1,3,100,46,7,12,3,34,3,12,2,0
1,3,100,46,7,12,3,34,3,12,20,0
1,3,100,46,7,12,3,34,3,12,45,0
1,3,100,46,7,12,3,34,3,7,32,0
1,3,100,46,7,12,3,34,3,7,3,0
